id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
N  ;NORTE;2026-01-14 07:00:00;5870.787;2868.429;295.036;590.443;7663.952000000001;1964.193
NE ;NORDESTE;2026-01-14 07:00:00;2405.437;1708.8010000000002;12472.853;4923.677000000001;13223.224;8298.773
S  ;SUL;2026-01-14 07:00:00;8040.393000000002;893.153;39.595;2142.079;15839.543;-4725.361
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 07:00:00;27975.384;4192.429;239.377;9729.051;47661.75200000001;-5537.6050000000005
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 07:00:00;44292.001;9662.812000000002;13046.861;17385.25;84388.47;0.0
N  ;NORTE;2026-01-14 08:00:00;5027.183;2803.57;306.31;1073.121;8010.304000000002;1203.196
NE ;NORDESTE;2026-01-14 08:00:00;2260.475;1702.393;9753.795999999998;7193.350000000002;13537.254999999996;7366.162
S  ;SUL;2026-01-14 08:00:00;7586.290000000003;894.318;57.033;3452.4039999999995;16677.669;-4688.915
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 08:00:00;26651.683;4211.31;234.22;14956.261000000006;49916.21800000001;-3880.443
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 08:00:00;41525.631;9611.591;10351.359;26675.13600000001;88141.45;0.0
N  ;NORTE;2026-01-14 09:00:00;4891.094;2782.3570000000004;345.476;1495.909;8205.075;1313.1060000000002
NE ;NORDESTE;2026-01-14 09:00:00;2282.346;1698.466;8809.884;7925.664000000002;13423.31;7197.728999999999
S  ;SUL;2026-01-14 09:00:00;6273.289999999999;867.8199999999999;45.753;4545.155;16843.114;-5112.598
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 09:00:00;25326.253;4258.914;220.164;17970.943000000003;51154.819;-3398.236999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 09:00:00;38772.983;9607.557;9421.277;31937.671;89626.32;0.0
N  ;NORTE;2026-01-14 10:00:00;4892.235;2770.8660000000004;354.169;1744.197;8155.248999999999;1609.9409999999998
NE ;NORDESTE;2026-01-14 10:00:00;2300.717;1700.349;8242.544999999998;9763.485;13801.347999999998;8170.188999999999
S  ;SUL;2026-01-14 10:00:00;6613.650000000001;899.803;54.914;5315.774;17560.854;-4678.019
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 10:00:00;23803.016;4265.956;155.428;18886.527;52199.93999999998;-5102.110999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 10:00:00;37609.618;9636.974;8807.055999999999;35709.983;91717.39;0.0
N  ;NORTE;2026-01-14 11:00:00;4863.777;2759.331;341.905;1874.061;8120.434;1722.6310000000003
NE ;NORDESTE;2026-01-14 11:00:00;2365.907;1699.466;7985.549;10192.864000000003;14020.315000000002;8227.239000000001
S  ;SUL;2026-01-14 11:00:00;7631.126999999999;898.4750000000001;131.594;5684.401;18246.416;-3899.499
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 11:00:00;22786.793;4266.206;150.995;19751.629;52998.068;-6050.371000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 11:00:00;37647.604;9623.478;8610.043;37502.955;93385.23;0.0
N  ;NORTE;2026-01-14 12:00:00;4871.168999999999;2742.273;371.918;1945.719;8119.553999999998;1815.443
NE ;NORDESTE;2026-01-14 12:00:00;2292.217;1696.4140000000002;7644.23;10204.418;13696.156999999996;8143.887000000001
S  ;SUL;2026-01-14 12:00:00;7473.212;877.737;212.685;5749.2080000000005;17854.378;-3542.3
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 12:00:00;22943.321999999996;4252.561000000001;147.543;18837.342;52584.172000000006;-6417.03
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 12:00:00;37579.91999999999;9568.985;8376.375999999998;36736.68699999999;92254.26;0.0
N  ;NORTE;2026-01-14 13:00:00;6061.72;2736.398;376.782;1843.902;8378.571000000002;2643.249
NE ;NORDESTE;2026-01-14 13:00:00;2288.099;1702.992;7537.556999999998;10360.419;14212.87;7694.035
S  ;SUL;2026-01-14 13:00:00;8914.955;863.5280000000001;239.587;5413.578;19069.051;-3638.83
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 13:00:00;25558.772;4246.079;135.68;16593.445;53219.683000000005;-6698.454
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 13:00:00;42823.546;9548.997;8289.605999999998;34211.344;94880.18;0.0
N  ;NORTE;2026-01-14 14:00:00;7628.042;2710.1159999999995;341.226;1612.4740000000002;8622.920000000002;3671.631
NE ;NORDESTE;2026-01-14 14:00:00;2288.157;1733.673;8077.222000000001;9869.044999999998;14462.862999999998;7552.524
S  ;SUL;2026-01-14 14:00:00;10275.665999999996;855.817;246.808;4661.532999999999;19274.106;-3234.487
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 14:00:00;27301.96400000001;4198.381;148.388;14736.536000000002;54357.76799999999;-7989.668000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 14:00:00;47493.829000000005;9497.987;8813.644;30879.588000000003;96717.66;0.0
N  ;NORTE;2026-01-14 15:00:00;9430.455;2747.2760000000007;345.643;1228.54;8673.875;5080.731
NE ;NORDESTE;2026-01-14 15:00:00;2273.304;1790.1129999999998;8779.360000000002;8319.010000000002;14708.139000000005;6471.914000000001
S  ;SUL;2026-01-14 15:00:00;11154.962;860.276;229.49;3859.564;18937.609;-2831.616
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 15:00:00;29417.210000000006;4188.035;142.899;12354.962000000003;54811.53;-8721.029
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 15:00:00;52275.931;9585.7;9497.392000000002;25762.07600000001;97131.15;0.0
N  ;NORTE;2026-01-14 16:00:00;11082.551;2780.7889999999998;347.412;718.556;8448.433000000003;6483.705
NE ;NORDESTE;2026-01-14 16:00:00;2489.849;1900.669;10346.86;5866.176;14778.417999999998;5832.2480000000005
S  ;SUL;2026-01-14 16:00:00;11461.316000000004;879.698;275.377;2856.5059999999994;18880.299;-3406.157
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 16:00:00;31491.151000000005;4188.99;145.997;9473.906000000004;54227.319;-8909.796000000002
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 16:00:00;56524.867000000006;9750.146;11115.646;18915.144;96334.47;0.0
N  ;NORTE;2026-01-14 17:00:00;12919.558;2806.683;352.85;283.934;8185.616999999999;8180.126999999999
NE ;NORDESTE;2026-01-14 17:00:00;3574.797;1915.98;12762.651999999998;1632.375;14570.632999999998;5345.787
S  ;SUL;2026-01-14 17:00:00;11315.401999999998;884.288;358.42600000000004;1697.298;18439.61;-4175.46
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 17:00:00;33646.134999999995;4247.996;174.258;4944.450000000001;52429.87200000002;-9350.454000000002
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 17:00:00;61455.89199999999;9854.947;13648.185999999998;8558.057;93625.73;0.0
N  ;NORTE;2026-01-14 18:00:00;13246.558999999996;2840.517;359.0;41.944;7987.352000000001;8503.520999999999
NE ;NORDESTE;2026-01-14 18:00:00;5402.293;1015.333;15043.820000000002;55.208;15568.357999999998;5969.6720000000005
S  ;SUL;2026-01-14 18:00:00;12666.332000000002;871.756;360.116;547.085;17702.172000000002;-3234.745
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 18:00:00;36154.115;4307.205;185.983;646.3899999999999;52540.03599999999;-11238.448
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 18:00:00;67469.299;9034.811;15948.919000000002;1290.627;93797.92;0.0
N  ;NORTE;2026-01-14 19:00:00;12951.270000000002;2848.8030000000003;331.11;2.785;8276.949000000004;7859.699
NE ;NORDESTE;2026-01-14 19:00:00;5677.3330000000005;890.2260000000001;15689.97;5.004;15586.696000000004;6690.015
S  ;SUL;2026-01-14 19:00:00;14470.400999999998;857.545;356.43000000000006;13.893;18487.65;-2768.594
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 19:00:00;38475.642;4320.177;238.763;20.86;54835.79299999999;-11781.12
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 19:00:00;71574.64600000001;8916.751;16616.273;42.542;97187.09;0.0
N  ;NORTE;2026-01-14 20:00:00;12690.539;2865.97;249.706;0.0;8449.968000000003;7358.957
NE ;NORDESTE;2026-01-14 20:00:00;5448.038999999999;864.448;16039.39600000001;0.0;15431.098000000007;6939.42
S  ;SUL;2026-01-14 20:00:00;15078.346;875.063;379.411;1.0;19382.581;-3024.087
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 20:00:00;39086.54400000002;4321.277;258.901;0.0;54940.53200000001;-11274.29
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 20:00:00;72303.46800000002;8926.758;16927.41400000001;1.0;98204.18;0.0
N  ;NORTE;2026-01-14 21:00:00;12691.238999999998;2878.979;214.812;0.0;8625.847000000002;7161.98
NE ;NORDESTE;2026-01-14 21:00:00;5458.956;894.937;16402.454;0.0;16166.037000000002;6614.207
S  ;SUL;2026-01-14 21:00:00;14725.302;857.323;426.007;1.0;19404.681000000004;-3363.754
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 21:00:00;39203.602;4297.662;261.655;0.0;54175.36500000002;-10412.433
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 21:00:00;72079.09899999999;8928.901;17304.928000000004;1.0;98371.93;0.0
N  ;NORTE;2026-01-14 22:00:00;12725.378;2880.066;205.992;0.0;8769.462;7044.648
NE ;NORDESTE;2026-01-14 22:00:00;5138.844999999999;1318.015;15938.77;0.0;16001.732;6421.272
S  ;SUL;2026-01-14 22:00:00;14472.797;849.4290000000001;508.233;1.0;18712.746;-2845.67
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 22:00:00;37019.14300000001;4305.228;261.53;0.0;52204.920000000006;-10620.25
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 22:00:00;69356.163;9352.738;16914.525;1.0;95688.86;0.0
N  ;NORTE;2026-01-14 23:00:00;12050.831;2883.636;302.678;0.0;8743.353;6496.5
NE ;NORDESTE;2026-01-14 23:00:00;4820.101;1430.699;15947.005000000005;0.0;15867.394000000004;6346.162
S  ;SUL;2026-01-14 23:00:00;13539.966;847.188;424.952;1.0;17427.614999999998;-2583.894
SE ;SUDESTE/CENTRO-OESTE;2026-01-14 23:00:00;34585.537000000004;4224.998;259.375;0.0;49329.57399999999;-10258.768
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-14 23:00:00;64996.435000000005;9386.521;16934.010000000006;1.0;91367.94;0.0
N  ;NORTE;2026-01-15 00:00:00;11459.491;2922.945;313.143;0.0;8618.348;6079.811
NE ;NORDESTE;2026-01-15 00:00:00;3862.144;1426.259;17278.268999999997;0.0;15529.342999999995;7254.534000000001
S  ;SUL;2026-01-15 00:00:00;11313.452999999996;840.761;411.05;1.0;16073.153999999997;-3506.227
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 00:00:00;32456.239999999987;4148.664000000001;247.863;0.0;46680.88399999999;-9828.118000000002
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 00:00:00;59091.32799999999;9338.629;18250.325;1.0;86901.73;0.0
N  ;NORTE;2026-01-15 01:00:00;11290.044;2923.0959999999995;287.983;0.0;8432.270999999999;6071.388000000001
NE ;NORDESTE;2026-01-15 01:00:00;3707.838;1448.4349999999995;16962.593;0.0;15036.654999999992;7388.673000000001
S  ;SUL;2026-01-15 01:00:00;9733.004;844.6220000000001;459.816;1.0;15101.668999999998;-4062.687
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 01:00:00;30755.742;4161.204;234.137;0.0;44550.643;-9397.374000000002
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 01:00:00;55486.628;9377.357;17944.529000000002;1.0;83121.24;0.0
N  ;NORTE;2026-01-15 02:00:00;11105.094;2925.152;253.523;0.0;8251.419999999998;6034.83
NE ;NORDESTE;2026-01-15 02:00:00;3596.361;1841.221;16478.450000000004;0.0;14645.331000000006;7629.19
S  ;SUL;2026-01-15 02:00:00;8295.325;844.765;508.39;1.0;14420.909;-4770.412
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 02:00:00;29938.699999999997;4140.234;229.18;0.0;43203.10199999999;-8893.608
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 02:00:00;52935.48;9751.372;17469.543000000005;1.0;80520.76;0.0
N  ;NORTE;2026-01-15 03:00:00;10778.496;2923.887;232.473;0.0;8092.526999999998;5844.780000000001
NE ;NORDESTE;2026-01-15 03:00:00;3537.94;1944.228;15946.032;0.0;14175.032;7530.089
S  ;SUL;2026-01-15 03:00:00;7882.955000000001;844.4939999999999;506.695;1.0;14054.633;-4816.635
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 03:00:00;29543.939;4094.061;241.008;0.0;42438.732;-8558.234
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 03:00:00;51743.33;9806.669999999998;16926.208000000002;1.0;78760.92;0.0
N  ;NORTE;2026-01-15 04:00:00;10571.707;2920.948;285.57;0.0;7967.725;5812.945
NE ;NORDESTE;2026-01-15 04:00:00;3272.1560000000004;1955.967;15812.473000000002;8.127;13946.111;7266.503
S  ;SUL;2026-01-15 04:00:00;8033.716999999999;845.337;454.719;1.0;13907.121;-4570.233
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 04:00:00;29519.44500000001;4058.553;240.172;11.887;42340.66;-8509.215
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 04:00:00;51397.02500000001;9780.805;16792.934;21.014000000000003;78161.62;0.0
N  ;NORTE;2026-01-15 05:00:00;9229.749000000002;2925.1620000000003;265.665;10.27;7862.796000000003;4570.449
NE ;NORDESTE;2026-01-15 05:00:00;3176.052;1959.542;15819.379;279.098;13286.247;8040.954
S  ;SUL;2026-01-15 05:00:00;9100.741;846.328;414.56500000000005;82.278;14178.195;-3732.385
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 05:00:00;29421.002;4073.869;227.697;315.621;42922.498;-8879.017999999998
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 05:00:00;50927.544;9804.901;16727.306;687.2669999999999;78249.74;0.0
N  ;NORTE;2026-01-15 06:00:00;7809.835;2899.5150000000003;210.698;173.36;7705.988000000001;3389.847
NE ;NORDESTE;2026-01-15 06:00:00;2731.6350000000007;1957.974;14330.356000000002;3316.3640000000014;12828.288000000006;9564.493
S  ;SUL;2026-01-15 06:00:00;8093.460999999999;843.751;296.824;858.576;14967.349000000002;-4873.647
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 06:00:00;28301.14099999999;4126.92;229.538;4031.489;44774.83799999999;-8080.693
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 06:00:00;46936.07199999999;9828.16;15067.416;8363.956000000002;80276.46;0.0
N  ;NORTE;2026-01-15 07:00:00;6503.767;2856.012;301.047;614.333;7728.868;2548.518
NE ;NORDESTE;2026-01-15 07:00:00;2622.95;1818.578;11125.378;5517.933999999999;13512.505;7727.469999999999
S  ;SUL;2026-01-15 07:00:00;7845.715000000001;846.633;205.20800000000003;2251.664;16870.253000000004;-5720.706
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 07:00:00;28465.133999999995;4183.311;202.544;10258.892;47650.17799999999;-4555.281999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 07:00:00;45437.56599999999;9704.534;11834.177;18616.463;85761.8;0.0
N  ;NORTE;2026-01-15 08:00:00;5829.44;2840.181;352.733;1085.2209999999998;8037.416000000001;2072.4149999999995
NE ;NORDESTE;2026-01-15 08:00:00;2453.212;1733.2509999999995;10280.842;6626.381000000001;13990.641;7233.465
S  ;SUL;2026-01-15 08:00:00;7286.222;844.3810000000001;160.68200000000002;3665.132;17923.445;-5965.503
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 08:00:00;27472.934;4203.58;164.436;14859.026999999996;50015.114;-3340.3769999999995
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 08:00:00;43041.808000000005;9621.393;10958.693;26235.761;89966.62;0.0
N  ;NORTE;2026-01-15 09:00:00;5698.075;2824.538;309.689;1514.7309999999998;8189.141;2160.315
NE ;NORDESTE;2026-01-15 09:00:00;2205.018;1745.483;9749.353;8036.997000000002;14043.920000000002;7779.824
S  ;SUL;2026-01-15 09:00:00;6008.549999999998;841.802;208.58;4841.207;18217.34;-6316.923
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 09:00:00;26003.218000000008;4198.750999999999;132.353;17451.256999999998;51386.23300000001;-3623.216
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 09:00:00;39914.861;9610.574;10399.975000000002;31844.192000000003;91836.63;0.0
N  ;NORTE;2026-01-15 10:00:00;5451.305;2811.5130000000004;244.742;1867.436;8354.126;2023.6910000000005
NE ;NORDESTE;2026-01-15 10:00:00;2180.54;1749.5599999999995;9149.096999999998;9440.616999999998;14299.531999999996;8292.058
S  ;SUL;2026-01-15 10:00:00;6265.603999999998;841.429;324.289;5683.058999999999;18827.237;-5712.115
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 10:00:00;23729.146;4220.969;114.85;19425.735;52083.118;-4603.634
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 10:00:00;37626.595;9623.471;9832.977999999996;36416.847;93564.01;0.0
N  ;NORTE;2026-01-15 11:00:00;4522.03;2775.207999999999;270.832;1942.848;8239.405;1273.819
NE ;NORDESTE;2026-01-15 11:00:00;2168.31;1763.942;8041.429000000001;10209.593;14278.835000000005;7950.496999999999
S  ;SUL;2026-01-15 11:00:00;8531.137000000002;839.7540000000001;345.28;6102.634;19279.977000000003;-3459.111
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 11:00:00;21570.212000000018;4187.764999999999;114.864;20439.07;52064.46800000002;-5765.204999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 11:00:00;36791.68900000002;9566.668999999998;8772.405;38694.145;93862.69;0.0
N  ;NORTE;2026-01-15 12:00:00;4651.165;2778.252;277.872;1855.985;8184.466;1381.444
NE ;NORDESTE;2026-01-15 12:00:00;2167.471;1798.903;6593.954;10494.076;13778.13;7327.27
S  ;SUL;2026-01-15 12:00:00;8952.929000000002;839.934;334.927;6052.07;18768.798000000003;-2587.836
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 12:00:00;21112.709000000017;4090.3090000000007;134.263;20413.717;51894.45700000001;-6120.878000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 12:00:00;36884.27400000002;9507.398;7341.016;38797.921;92625.85;0.0
N  ;NORTE;2026-01-15 13:00:00;6184.474;2799.1129999999994;254.704;1750.4299999999998;8445.159000000001;2546.014
NE ;NORDESTE;2026-01-15 13:00:00;2175.432;1803.941;6744.552000000002;10167.194;13906.997;7017.621000000001
S  ;SUL;2026-01-15 13:00:00;10364.525;839.518;318.491;5465.669;19896.65;-2907.857
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 13:00:00;23026.351999999988;4066.466;119.084;19264.475999999995;53140.33299999998;-6655.778
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 13:00:00;41750.78299999998;9509.038;7436.831000000002;36647.769;95389.14;0.0
N  ;NORTE;2026-01-15 14:00:00;8049.425999999999;2817.197;228.105;1556.249;8864.075;3789.529
NE ;NORDESTE;2026-01-15 14:00:00;2163.063;1804.075;7641.510000000002;9963.001;14277.373000000003;7291.124
S  ;SUL;2026-01-15 14:00:00;11361.289;839.2829999999999;330.169;4668.513;20162.076;-2963.195
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 14:00:00;24597.551999999992;4052.568;49.915;16934.787999999997;53761.61799999999;-8117.457999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 14:00:00;46171.33;9513.123;8249.699000000002;33122.55099999999;97065.14;0.0
N  ;NORTE;2026-01-15 15:00:00;9581.517;2819.546;239.565;1122.9450000000002;8635.107;5131.183
NE ;NORDESTE;2026-01-15 15:00:00;2168.799;1823.461;9114.03;8710.955;14421.686999999996;7400.545
S  ;SUL;2026-01-15 15:00:00;11579.295000000002;840.8800000000001;551.151;3866.269;20126.184;-3288.92
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 15:00:00;27290.992999999995;4055.691;56.902;13284.241999999998;53957.42999999999;-9242.808
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 15:00:00;50620.604;9539.578;9961.648;26984.411;97140.41;0.0
N  ;NORTE;2026-01-15 16:00:00;10577.632;2823.7430000000004;239.565;698.328;8503.829000000002;5838.204000000001
NE ;NORDESTE;2026-01-15 16:00:00;2412.186;1857.548;10562.743;5904.271999999999;14427.820999999996;6236.732999999999
S  ;SUL;2026-01-15 16:00:00;11900.859;857.388;560.486;2809.566;20082.602;-3963.708
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 16:00:00;31634.94;4078.054;62.112;9928.333;53792.952;-8111.228999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 16:00:00;56525.617;9616.733;11424.906;19340.499;96807.2;0.0
N  ;NORTE;2026-01-15 17:00:00;11724.192;2820.5100000000007;237.26;296.035;8405.000000000002;6675.888999999999
NE ;NORDESTE;2026-01-15 17:00:00;3763.477;1859.751;12835.319999999996;1610.4440000000002;14324.212999999998;5683.759
S  ;SUL;2026-01-15 17:00:00;12193.303000000002;857.409;474.539;1670.737;19148.325;-3952.733
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 17:00:00;34330.43199999999;4108.468;49.861;5715.574000000001;52619.57399999999;-8406.914999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 17:00:00;62011.404;9646.138;13596.979999999996;9292.79;94497.11;0.0
N  ;NORTE;2026-01-15 18:00:00;12698.54;2835.014;144.121;39.327;8199.481999999996;7520.416
NE ;NORDESTE;2026-01-15 18:00:00;5418.166;1862.494;13785.008999999996;47.39;14684.671000000002;6271.013
S  ;SUL;2026-01-15 18:00:00;12769.407000000005;874.606;485.13200000000006;533.0590000000001;18094.531000000003;-3432.75
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 18:00:00;37532.43699999999;4131.133999999999;116.715;828.0939999999997;52979.45599999999;-10358.679
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 18:00:00;68418.54999999999;9703.248;14530.976999999995;1447.87;93958.14;0.0
N  ;NORTE;2026-01-15 19:00:00;12483.809;2857.62;190.151;2.786;8435.098;7102.098
NE ;NORDESTE;2026-01-15 19:00:00;5551.718000000001;1861.584;14724.529000000006;2.945;14928.096000000003;7071.97
S  ;SUL;2026-01-15 19:00:00;14152.329999999998;867.522;572.725;12.925;18880.057;-3274.84
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 19:00:00;40077.92299999998;3986.879;183.172;25.582;55174.71399999998;-10899.228
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 19:00:00;72265.77999999998;9573.605;15670.577000000008;44.238;97417.97;0.0
N  ;NORTE;2026-01-15 20:00:00;11847.815;2870.045;191.24;0.0;8584.278;6327.572
NE ;NORDESTE;2026-01-15 20:00:00;5349.487;1880.751;15280.272000000004;0.0;15022.406000000004;7547.557000000001
S  ;SUL;2026-01-15 20:00:00;14501.181;859.0669999999999;427.299;1.0;19670.537;-3882.189
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 20:00:00;41418.85300000001;3624.432;197.402;0.0;55235.303000000014;-9992.94
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 20:00:00;73117.33600000001;9234.295;16096.213000000003;1.0;98512.52;0.0
N  ;NORTE;2026-01-15 21:00:00;12187.159999999998;2877.725;185.575;0.0;8821.337;6432.022
NE ;NORDESTE;2026-01-15 21:00:00;5262.601;1883.202;15705.135;0.0;15848.519999999997;7121.034000000001
S  ;SUL;2026-01-15 21:00:00;13869.21;875.0060000000001;286.712;1.0;19671.395;-4639.678
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 21:00:00;42110.76200000001;3328.936;226.802;0.0;54580.784000000014;-8913.378
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 21:00:00;73429.73300000001;8964.868999999999;16404.224000000002;1.0;98922.04;0.0
N  ;NORTE;2026-01-15 22:00:00;12371.423;2885.67;180.201;0.0;8996.887999999999;6443.196
NE ;NORDESTE;2026-01-15 22:00:00;5083.920000000001;1885.291;16048.764;0.0;16063.301;7070.549
S  ;SUL;2026-01-15 22:00:00;13834.839999999998;878.069;336.047;1.0;19121.668;-4071.915
SE ;SUDESTE/CENTRO-OESTE;2026-01-15 22:00:00;39640.15199999997;3125.423;236.064;0.0;52444.47899999996;-9441.829999999998
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-15 22:00:00;70930.33499999996;8774.453;16801.075999999997;1.0;96626.34;0.0
N  ;NORTE;2026-01-15 23:00:00;12279.695;2872.729;199.227;0.0;8965.239000000001;6389.046
NE ;NORDESTE;2026-01-15 23:00:00;4186.13;1890.53;16239.371000000006;0.0;15964.817000000005;6557.433999999999
